Iban source,Amount,Transaction type,Company Name
AT935074380315975504,475.57,invoice,Rolfson - Frami
LV98MWQJ5T42277N81G22,980.64,withdrawal,Dickinson LLC
LU9600533588X01FM78A,242.43,withdrawal,Jerde LLC
HU60003003032806505284375124,422.95,payment,Stark - Grady
MR2102070106200650061630030,309.88,invoice,Lemke  Dare and Frami
BG72UDVA00391370355478,945.65,payment,Kozey LLC
ME25325300414507640041,519.84,payment,Fay - Bednar
RS28003700574290319729,385.51,payment,Wiegand and Sons
DK7003790500301837,989.70,withdrawal,Hagenes LLC
BR1740093005096730016229582A1,471.37,withdrawal,Windler LLC
LU7505445VC2V49L5584,359.22,invoice,Schroeder  Keeling and Weimann
MC781502803530RO198M85R1P64,745.52,deposit,Kuhic - Johns
LV20GANL081Z424TC9738,621.14,withdrawal,Marvin LLC
SK5303500382024329100671,322.38,deposit,Jenkins - McDermott
TR04564375317W93682603434F,296.63,invoice,Swaniawski Group
MR1295167604143007370099100,103.31,deposit,Hills - Little
DE03420028230098001062,78.09,deposit,Heidenreich  Roberts and Mitchell
BG92IYRV041530117O8Z7C,738.96,invoice,Vandervort LLC
LB9800271013728W63S7AV62620U,858.61,deposit,Miller Inc
GL7069054350905094,490.27,payment,Zemlak LLC
IE15F51J38403770740753,895.91,deposit,Fisher - Boyle
IT43S4825049088570M93M67RA0,280.60,invoice,Crist  Volkman and Boehm
AL07532073404FE6K090251N0870,87.70,invoice,Fahey LLC
GI93OKRK0950B42399V9UW4,235.41,invoice,Corkery - Ferry
AL298420300632300921W9317666,834.09,invoice,Lakin  Turcotte and Cummings
XK660055733909081324,5.50,withdrawal,Olson - Heathcote
FO8420062407688007,492.23,payment,Dach - Metz
KZ2080368186951C6SI3,837.83,invoice,Bayer - Kuhlman
RS26742200890770155401,101.22,deposit,Jacobson  Sauer and Marks
HR9251600290215200233,185.45,deposit,Pacocha  Will and Gibson
RS80036854140200429032,434.53,deposit,Stokes Inc
GE78120800808009430043,148.43,withdrawal,Hills  Cole and Gleichner
LU79282579H52Y65YU31,480.76,withdrawal,Jaskolski  Stoltenberg and Jones
IE80730A60026201386587,324.09,invoice,Grant  Jakubowski and Turcotte
AE360326063949665890029,537.20,deposit,Johns  Hand and Ondricka
ES1800050202318000039003,610.01,withdrawal,Douglas - Baumbach
MR8000405900684677003009092,239.61,payment,Hamill and Sons
GT1132275253J17W1530026964Q1,964.73,payment,Reinger - Reynolds
TR730318904360835949DB8523,666.94,withdrawal,Glover - Rath
AD40306105547760986TGOO1,335.78,payment,Murazik  Franecki and Grimes
DO48BREM00800847008044450746,578.40,payment,Casper - Buckridge
GE28480702710165008065,526.74,withdrawal,Romaguera  Schamberger and Hintz
SI25045603006055051,879.31,deposit,Kiehn and Sons
AL6769026073867027952W43T543,13.14,invoice,Luettgen and Sons
TN1945206083560601075777,310.47,deposit,Dickens  Kuhlman and Blick
LV30MTNS7008372I28X13,535.02,withdrawal,Lynch  Hammes and Leannon
TN4713608004030090405519,319.39,deposit,O'Reilly  Koelpin and Wolff
IS716722200370756001390908,219.37,deposit,Rodriguez  Hills and Bartell
GB47CRHF00598487003161,352.38,withdrawal,Leannon - Schulist
VG5486988620055844330036,12.50,payment,Welch Inc
SI52050284236330066,313.68,deposit,Durgan - D'Amore
IL103809206790037069076,428.07,withdrawal,Berge - Bergnaum
EE627682947104004057,376.46,deposit,Kerluke - Schaden
LT930902220377206097,885.10,payment,Bauch  Harvey and Grady
JO89MUJX6954547003007592062340,345.20,payment,Friesen - Feest
DK9500817355005871,10.16,deposit,Rau - McLaughlin
PS78035X403800379060911085840,221.73,payment,Russel - Anderson
QA85IXJF7Y326271QK69118918930,182.64,deposit,Reinger  O'Reilly and Schoen
BG89NADX203339P208168L,842.54,invoice,Murphy  Mayert and Pouros
FI8600464507260095,842.62,withdrawal,Runte - Jast
ES2800300494710300010266,979.94,deposit,Anderson  Kling and Reynolds
GR482870051U3313479M8791X78,857.61,payment,Nikolaus - Keeling
NO5009360800713,416.70,payment,Schulist Inc
NL09JDJB7970467090,956.53,withdrawal,Lindgren - Bartell
PS95684Z270050840080987005067,111.98,payment,Ebert - Rowe
NO9700900209510,252.99,deposit,Kuhic  Reynolds and Fahey
MC3108520091561F67461Y45256,294.94,withdrawal,Howell and Sons
AT170891604403566676,107.99,invoice,Mohr and Sons
ES6000700026030402570411,47.99,payment,Walsh  Wilkinson and Goyette
DK3600294784270085,386.55,payment,Ledner and Sons
DK7740099205001035,587.11,deposit,Homenick and Sons
HU26203017880025010209905992,942.51,deposit,Lowe - Hayes
BG54IEYR3210899A35422E,521.52,withdrawal,Lowe LLC
BG77BJZS3004631VK68676,290.59,withdrawal,Grant and Sons
CY5401646015816684844797GAL9,497.55,withdrawal,Boyer  Cummerata and Harber
CY967024003039677Y5B93759G43,55.28,payment,Blanda Group
TL138541426982440080031,430.94,payment,Thompson  Rippin and Wiegand
RO90XBQO0536880O7511946M,582.64,deposit,Terry  Waelchi and O'Keefe
GR950047004305R64T932G32648,545.64,payment,Kshlerin - Doyle
BR5973573090068344075312001LK,415.85,withdrawal,Torphy Group
QA65DRJYM50F83K47852E859W215T,671.08,payment,Moen and Sons
TR780500688G6S028778T534T7,394.83,withdrawal,Gerhold - Wintheiser
HR0908009513660057833,515.08,invoice,Mante Group
SI61400790780002122,317.26,payment,Rutherford  Crona and Krajcik
FR43908002800251Y90Z14D5970,846.82,payment,DuBuque Group
MK93072E51E08922452,778.56,payment,Mills - Abshire
HR1790017521330300372,836.43,invoice,Schmitt - O'Connell
AT980044701065790130,569.51,deposit,Hirthe - Bradtke
PL42998879690017000640389524,118.89,invoice,Kling Inc
KZ40299691150D184592,614.15,payment,Carroll - Satterfield
LT490200787168025139,234.44,deposit,Thiel - Kassulke
CY4915390476589X159I62529501,42.65,invoice,O'Connell and Sons
IT75H49004000773123H0712749,8.87,invoice,Yundt  Muller and Waters
GR9623080302228FG67ARB89311,614.34,withdrawal,Hoeger  Wunsch and Schneider
IS913671420182002001407378,720.57,deposit,Thiel  Botsford and Schiller
MK436414404856F0667,666.97,payment,Hilll - Thiel
GR067273033W5U06360572VC774,353.25,invoice,Gerhold Group
CZ1700021004547600378005,499.66,invoice,Johnson Group
GE84A36001400705009167,784.10,withdrawal,Okuneva Group
FO2205130071330555,367.49,payment,Becker - Kuhic
KZ0706491C218P687014,602.00,withdrawal,Lubowitz - Emard
AL925085018178989SO84266U253,123.58,withdrawal,Kuhic LLC
DE67002392215575140053,94.96,deposit,Lakin Group
BH18KAVO992BPM7788659Y,482.18,deposit,Wolf Group
CH60306089484066042Q2,310.40,payment,Greenfelder - Dach
EE890945085027600631,589.07,invoice,Harvey  Mann and Wilkinson
IS878386622188492700822779,731.51,withdrawal,Kassulke LLC
CR9700767571966080580,496.90,withdrawal,Hermann - Rodriguez
KZ0900678L62896D9250,610.61,withdrawal,Marquardt  Nader and Kertzmann
DO66BKEE93302070902503006892,178.31,deposit,Mueller Inc
SM42L5913416571O92RB4940209,884.37,invoice,Bahringer - Will
JO19OUHN7886176402009690800852,470.15,deposit,Konopelski - Okuneva
MD76363D08107G82L2P986U5,223.14,invoice,Abbott  Schoen and Koss
TR9687285Q7881H28909U86551,431.32,invoice,Hand LLC
BA595378290133006350,786.39,withdrawal,Krajcik and Sons
MU16VPXI9492543710100672640YRW,528.53,invoice,Schiller Group
CH58605030408P2RF7289,24.33,deposit,Nikolaus Group
VG6275P10500480030020088,641.19,invoice,Koss  Gottlieb and Weissnat
LV09FIMEI228721646290,456.47,withdrawal,Wilderman  Yost and Purdy
KW84DTJWJ0JAM592292875Z192Z910,785.30,payment,Borer - Konopelski
PK27B4250031075328945182,268.81,deposit,Donnelly Inc
SI09067067106001281,370.52,deposit,Lowe  Simonis and Konopelski
FI2718042430010807,771.56,deposit,Wisoky - Stoltenberg
FO8340916907910851,947.37,deposit,Oberbrunner Inc
AD3400570062Z4969562J585,220.13,withdrawal,Kunde - Barrows
HU81083770432730021946008007,449.54,invoice,Abernathy - Hodkiewicz
HR1751038109230746622,946.03,invoice,King  Dickinson and Hudson
PK4999CF0051584002007814,101.88,deposit,Green Group
JO72INTK3862807425508602031329,852.42,invoice,Nitzsche and Sons
AT945402680182862073,524.72,payment,Nader - Glover
NL35PGWN9157040924,788.93,invoice,Gerlach - Baumbach
TR23010868199908O4975IZ431,741.01,payment,Harvey LLC
GI34LRKW7Q6N33754806X34,240.27,deposit,Armstrong Inc
GL7616320067213168,201.28,deposit,Gottlieb  Kassulke and Herman
HR3470300410669120999,477.11,payment,DuBuque LLC
GL8872120254671004,906.16,withdrawal,Sporer  Rice and Nikolaus
IE1617X790049617350001,28.57,invoice,Kunde - Wolff
SM38F020060039166CST0164L23,356.37,invoice,Hauck  Collins and Quitzon
AL47006448330A85B07264287109,468.83,deposit,Harris - McCullough
RO25WLPD7O37752512A8N535,533.16,withdrawal,Schoen LLC
CY45946830110481755149558415,534.95,invoice,Russel  Kohler and West
LI3300756Q6802S097CZB,201.39,payment,Hyatt  Fisher and Sauer
DO50TCFP15030262400870520551,112.20,invoice,Sauer  Carter and Lueilwitz
PK2429118994990187004468,479.18,payment,Tremblay Group
SK8520517720524273180762,822.35,withdrawal,Ritchie and Sons
PS7434S6399577267360066400173,125.87,payment,Pagac and Sons
PS874MJ1971065283046200185294,636.27,withdrawal,Cole  Emard and Fritsch
ES6199251893084700210589,135.59,deposit,Schumm - Mueller
SI48300442704480632,407.88,invoice,Rath LLC
LI74682524061V17V97CL,670.41,invoice,Littel - Kuvalis
LT362401050970647003,149.93,withdrawal,Rowe  Balistreri and Kilback
LT790109801005519626,894.29,invoice,Wilderman  Wintheiser and Lowe
IL274803455550024005454,625.01,withdrawal,Mayer  Ernser and Nicolas
DK5308481400600085,218.52,payment,Bahringer LLC
HR6200797030060021070,829.42,payment,Murazik - Fisher
PL70895008609341609580078632,812.29,deposit,Daniel and Sons
AE909157006900980300366,445.24,payment,Rohan  Kohler and Streich
LU317574561795Q1I6BA,949.86,payment,Smith Inc
DO74ZXTI70080020282719715475,20.42,deposit,Pouros Group
BR3159003634301007006201704K3,467.54,withdrawal,Bailey - Aufderhar
BA781150086400022262,410.47,invoice,Ankunding  Halvorson and Wilderman
SM15E86092957924835937CE028,125.50,payment,Haag - Hodkiewicz
GI23LAOFJ48Q690D7E64230,175.18,invoice,Rippin and Sons
PS767130100500436940072054999,447.75,deposit,Lesch and Sons
AT310617770028388180,31.25,withdrawal,Schowalter and Sons
MK6297272G7W4809550,378.98,payment,Kshlerin Group
MD882190759VA122362TXT14,86.30,withdrawal,Ebert  Waelchi and Jacobi
RS62007690040020806021,173.59,invoice,Gusikowski  Tillman and Ondricka
MK713450595SG210997,177.45,withdrawal,Roberts  Nitzsche and Stanton
RS39063037363402800234,352.62,withdrawal,Bosco LLC
PT75291132200847002907008,924.62,payment,Satterfield  Bernier and O'Keefe
GE56317005750870030127,727.18,deposit,Steuber  Bartoletti and Casper
GB04UDPP05800950843030,530.02,withdrawal,Emmerich - Considine
PT37010030024109918324002,437.30,deposit,Powlowski  Turner and Homenick
ME29960026903083080014,726.71,invoice,Collins - Crist
LB2970142517706904379X256058,77.62,withdrawal,Sanford Group
JO69MGER2089966839004710039861,182.77,payment,O'Kon - Botsford
MU42TWTQ5287305106055364029IMG,388.53,payment,Kemmer  Langosh and Botsford
GL5308593631000516,674.77,withdrawal,Douglas  Corkery and Oberbrunner
SI41660097800260048,885.11,invoice,Jones - Labadie
FO1509010801681899,197.51,payment,Abernathy and Sons
SK6610278485590380001292,828.20,payment,Boyer  Flatley and Gulgowski
IT93T6614690624ON9155738P31,68.30,invoice,Littel Inc
HR5090721730670400485,844.21,payment,Kuvalis and Sons
NL12KFDY6400910011,651.53,payment,Labadie LLC
AT889600577001608096,900.47,payment,Lang  DuBuque and Fadel
RO45SZOXB2020335P5W21135,693.89,invoice,Douglas Group
EE745095043007100877,144.94,withdrawal,Lind Group
PL83028434762002019200733082,994.06,payment,Bogan  Eichmann and Emmerich
GE64470286330940227660,684.81,invoice,O'Connell and Sons
IE55YM8703039630004244,170.91,deposit,Emard  Jacobi and Kuhic
PS986702560600225055003332678,322.03,deposit,Simonis - Walsh
GL1027858463080741,317.95,payment,Dare Inc
MT10RACS488035Z7A0562Z37T58P990,354.92,withdrawal,Hudson - Adams
DK2171936834005007,525.29,payment,Howe  Daugherty and Haag
FR74019316002013788143L1829,94.62,withdrawal,Predovic  Schoen and Towne
QA63QBAW522268981F13512015FXX,300.65,payment,Hahn - O'Keefe
KZ17624K55673973L433,470.22,withdrawal,Hoppe - Harvey
MR6869400600404002726150071,157.93,withdrawal,Harber - Hermiston
LU870687930813949WPU,938.48,withdrawal,Lowe  Feeney and Goldner
IL660017183009442646969,287.21,invoice,Nienow  Hartmann and Schmitt
MC198022538197796102Y5GI113,524.84,invoice,McCullough - Schaden
SI28906205441193475,92.39,deposit,Aufderhar  Brakus and Dach
LT230090502160920512,93.26,invoice,Donnelly Group
EE765566199040105046,198.31,withdrawal,Shanahan - Medhurst
IL980032900014658900201,231.73,invoice,O'Conner LLC
TL650293005893964879029,234.12,payment,Erdman - MacGyver
SE3779037031858002064004,105.96,deposit,Kling  Klocko and Gusikowski
JO55NKFH0082600200060177590098,63.52,withdrawal,Cruickshank Inc
IS367007410030401364000990,218.32,payment,Kutch - Orn
LU8800400025101T6240,676.05,payment,Little  Quitzon and Schuster
HR9270960050060103804,866.15,payment,Schowalter and Sons
ME87007065004360700742,712.74,invoice,Barton  Harber and Koss
CR0844120077063318726,734.06,payment,Metz - Balistreri
BH81YNRV34T5KGQB004D88,630.39,payment,Gibson - Stokes
ME72545003923059000578,176.30,withdrawal,Cole and Sons
BH42OPKZN8246HV265V5R3,771.81,withdrawal,Glover Group
XK210089003471832552,870.74,deposit,Lubowitz  Becker and Durgan
GE56668014770032400451,77.52,deposit,Nienow Group
GT8254307R343G80300R39517E85,975.52,payment,Reinger - Gorczany
CY9874837047UC488543838561I9,708.84,invoice,Schamberger - Smitham
MK270085711U6357454,882.43,deposit,Ferry  Sipes and Hansen
TL846710098056105040082,432.17,invoice,O'Conner  Ritchie and Fay
XK190994507462008510,470.82,withdrawal,Ferry - Rowe
CZ7979103400763769440191,658.49,payment,Crist  Wehner and Rice
GT478S452331W83167M136J07625,721.33,payment,Bradtke - Ratke
FO7392334070230011,713.48,deposit,Berge LLC
MD7172386A4J6295722C0K56,549.32,withdrawal,Strosin  Zboncak and Monahan
BG76JWLX67200270591Y82,64.12,deposit,Watsica  Lind and Collier
GT415240L2299615399480285467,204.70,withdrawal,Kessler - Grady
CZ5692270425841097540944,794.72,deposit,Turner Group
GR190909346471023R8H6Q42285,133.78,payment,Mayer LLC
BG94QYMM53003663080IN1,910.78,payment,Nienow - Rau
JO90SUOA3258660080060620201711,351.95,withdrawal,Gulgowski - Carter
HR1591389606469803964,586.54,invoice,Paucek LLC
RS40474800200620065003,856.04,deposit,Hagenes - Reilly
KZ295848197W36570974,881.34,deposit,Vandervort Inc
DO08LNEM13755003806290463078,204.37,deposit,Grant  Grady and Hartmann
MU18MNXM0690050074400650006QZZ,179.93,withdrawal,Gutmann and Sons
NO1700300416009,538.89,payment,Toy Group
HU14800166324323003001300451,427.99,invoice,Kunde Group
KW65NAXS025711305K479031848583,925.03,payment,Franecki LLC
AZ43308503180209477048403110,691.37,withdrawal,Torphy LLC
HR9713570054609407931,313.29,withdrawal,Boyle  Jerde and Torp
GL9030048559049003,238.89,invoice,McClure LLC
MR5800846500457060004901009,383.01,withdrawal,Graham  Auer and Schumm
MR5308809306623004123610650,968.24,invoice,Kuhlman and Sons
TL737180695001007600919,24.57,deposit,Will - Barton
MK96874W0383A211736,118.36,deposit,Bashirian  Cruickshank and Stokes
EE860848236035710571,249.21,withdrawal,Price  DuBuque and Cremin
MD131I8X650045H4L8F7A851,440.27,payment,Nicolas  Bogisich and Luettgen
PT98500800348342002331002,110.47,invoice,Hettinger Group
DK1385250642005023,216.79,invoice,Conroy and Sons
HR4360104649449370043,125.15,withdrawal,Lakin Inc
SA337807654A30351G6010V2,970.27,withdrawal,Eichmann  Dietrich and Buckridge
RO09KGPW5146S5E449I08695,872.93,withdrawal,Gaylord  Ebert and Quigley
BE49302772967787,464.20,invoice,Moore - Schimmel
MD81550705012W157F213O71,644.72,withdrawal,Greenholt  Prosacco and Bartell
SA8994526963115F0D450N3P,921.41,invoice,Mante - Dicki
GE749S4420166416049126,442.57,invoice,Labadie  Roob and Gutmann
MU30YGZA0234360380079501996LCE,524.63,invoice,Kuphal  Bernhard and Barrows
ME74893050000572550538,958.06,deposit,Schowalter Group
CY755502200272739217H5052293,407.08,invoice,Mraz - Parisian
BR2650657082790369006001171G1,997.98,deposit,Homenick - Spinka
IT92X5900908783398J37488896,445.41,payment,Hagenes  Lubowitz and Huel
CY9826944338IY9F52164I27298O,318.18,deposit,Walsh  Harris and Schoen
PT76503049926080044520049,965.11,invoice,Hoppe and Sons
BR4005502774315549320273529O3,736.74,invoice,Ledner Group
KW19XKMJ8712N4910618445V915N45,624.58,withdrawal,Eichmann  Kirlin and Considine
AL920401604975770D8550864077,709.52,invoice,Fisher  Brown and Fay
GL6777003001880306,823.69,deposit,Bernhard - Steuber
NL05VGOD0010064008,136.66,payment,Mueller Inc
MC3569119860810999845532815,392.54,payment,Borer Group
SA18024Z76644894916UF039,197.38,withdrawal,Brown  Hilpert and D'Amore
FR860360837007C773R3Z557K22,462.34,invoice,Russel - Weissnat
FI2546400225900832,378.18,withdrawal,Hand - Leannon
AL431072600634677U4W95G63626,979.43,payment,Thiel  Hegmann and Herzog
KW94SNJR8Z96I90290512O2892O969,117.58,withdrawal,VonRueden  Beer and Zulauf
DK1538342900201040,538.79,payment,Mayer  Reynolds and Rippin
BE32455998610014,413.53,deposit,Sawayn - Heller
ME50030303208980030029,405.42,withdrawal,Witting and Sons
AE900065858150067900484,994.27,withdrawal,Feil - Skiles
GI95UUXJ033565703247962,770.53,withdrawal,Emmerich LLC
KW59YEVP63RY4956Y948032LV7W665,901.38,deposit,Beer - O'Hara
HU43020098942007874001283088,910.58,payment,Gulgowski  Reynolds and Spencer
AE943400000600074947789,685.01,withdrawal,Tromp  Walter and Huel
FR290204002684M4176FX820459,985.47,payment,Hodkiewicz  Price and Donnelly
KZ4504143136G4637490,607.39,payment,Zboncak - Hagenes
VG412IX79600200030200633,811.27,withdrawal,Osinski - Turner
MC920099009562235521JY37876,753.84,invoice,Sanford - Robel
CH514009246HX56907904,748.71,payment,Homenick - O'Kon
PL34564970400038009993920063,401.80,invoice,Schuppe Inc
IL520190039800404361002,321.20,invoice,Cole - VonRueden
PK54B5560650650200705133,491.09,withdrawal,Muller - Huel
AZ59A39U10030080660040785010,733.12,invoice,Huels and Sons
LT830887744782109891,505.17,deposit,Larson  Rodriguez and Hills
BE67225245032255,926.19,deposit,Zemlak  Hegmann and Dietrich
LV95GRUA1YS608G1C06LC,974.74,deposit,Lueilwitz  Keebler and Wisozk
AL6600069908I14I420Q37G85309,620.11,withdrawal,Fritsch - Streich
BG37ARZM31001523O40526,18.34,payment,Ullrich  Beer and Schowalter
BA200608391800200926,913.08,invoice,McDermott LLC
HU66205227036872289909004586,567.85,deposit,Nienow LLC
IS618040030304084003237690,998.98,withdrawal,Botsford - Kshlerin
JO72XOIX0373587404233630301007,79.41,deposit,Koepp LLC
BH55GNPU30E3E44228W0F9,489.96,withdrawal,Hegmann LLC
MU28FSXN0009540937050100742UXT,517.36,withdrawal,Lang - Halvorson
PT67069850016035001003630,807.03,withdrawal,Keebler - Borer
JO94NZEX2658006206200318500007,856.81,payment,Homenick Group
GT13567057653W4522A848526843,317.53,payment,Heller  Cremin and Frami
LB7093770PY585HB2384734N36D9,962.36,deposit,Turner Inc
AL04645093616241226Z727L64WZ,40.29,payment,Zulauf Group
TR79003419K2BK563J31944952,697.34,deposit,Homenick LLC
MD067942V8855844245A75I8,890.41,invoice,Willms  Abshire and Collins
BA179100388330100833,251.31,invoice,Predovic Group
HR5704099560780086805,471.71,payment,Ondricka  Krajcik and Daugherty
SE0510631671606052094481,499.03,invoice,Nitzsche  Gerlach and Nitzsche
IT52E380504465155933961928U,315.46,payment,Kiehn - Stiedemann
HR4408033521697779031,863.15,invoice,Durgan  Ortiz and Harvey
MC109600349968JXE0561250180,4.74,deposit,Zemlak - Bartell
DK2138960090201596,45.51,payment,Reichert - Herman
PK235M9A0100503367559194,439.43,invoice,Pfeffer Inc
